0.0080336983087007,-0.0363820475149506,-0.0013572581710664,0.0857173500066368,-0.0015160433579548
-0.1213578317117844,-0.0750807121847495,-0.0607836842865135,-0.0078432945214483,0.0631481478749576
0.0602573408566205,0.0971792804365941,-0.0357805498235094,-0.0014482188628331,-0.374994775231697
-0.0030962584091021,0.0553401738216682,0.1171451175923976,-0.0589351355359768,0.0646233765722864
0.0666485318771653,0.109184125055117,-0.1331383386474685,-0.1743903186630203,0.2028031312220843
-0.0183000718830673,0.0741503044318764,0.1534726096115145,-0.1397331344485892,-0.1006022375285395
0.0009278786634301,-0.0344436144563893,-0.0013572581710664,0.0680036780748165,0.0243004588452991
0.0095889037539054,-0.0432739462374393,-0.0616364552508972,0.072679647373589,-0.1436297412006296
-0.0416773887083984,-0.0552198718407868,0.0441043890145395,0.0401541550453629,-0.1810022015329593
0.0115317382950003,-0.0289173207992996,-0.0263270532845743,0.0268826539473764,-0.1190425962451495
0.0613584888326474,-0.0042140183176281,-0.0440327276533289,-0.0350051750069648,0.1194527098230069
0.1935517331853229,-0.0781892682462866,0.1392124605770468,0.1652225809366473,-0.048231618773367
-9.572786321316305e-05,0.0944988336487547,0.1416660713808713,-0.2335275774416131,-0.0192187877259005
-0.0229992931604623,0.1095906383120405,0.1482650583265867,-0.20939132414942,-0.0379050178920653
-0.0673445306364682,-0.0552339727693863,-0.0694257396331675,0.0483371013182147,0.0747041060040333
0.0532260929216924,-0.1079269833441704,-0.026496505350195,0.1608422979317679,-0.0236444738178869
0.0572352406271699,-0.0395903263598267,-0.0307755144218844,-0.0381683307090756,-0.1305985543742252
-0.1856214215405203,0.0291238798118845,0.0563393792159797,-0.0752322638272867,-0.0396261180389489
-0.0188557256878615,-0.052954195610402,0.0317798509735436,0.0664908644781548,-0.1008481089780943
-0.0225100677289557,-0.0048530063433548,-0.0267444839828106,-0.0351427035157523,-0.1657581716605617
0.1209650589387828,-0.0335254026373133,-0.0031161155058461,0.0422170826771743,-0.042084832534497
0.0099483984799326,0.0001991912278478,0.0580518094400975,0.0883922795025523,0.0169243153586551
0.0099054154148641,0.0868258959243231,-0.1477387694722476,-0.2137234721762239,-0.1244517681353551
0.0261561400518425,-0.1268895564257249,-0.025861404518885,0.2153035874115882,0.2841865810247233
